,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol)
126,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,48.642,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
127,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,99.256,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
128,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,82.878,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
129,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,77.916,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
130,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,93.521,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
131,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,78.24,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
132,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,48.533,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
133,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,93.651,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
134,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,83.73,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
135,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,71.825,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
136,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,99.383,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
137,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,83.951,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
138,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,59.506,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
139,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,98.511,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
140,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,94.169,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
141,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,77.171,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
142,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,99.389,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
143,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,92.176,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
144,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,63.692,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
145,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,98.28,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
146,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,93.519,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
147,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,75.529,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
148,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,98.395,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
149,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,87.778,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
150,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,66.667,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
151,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,98.387,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
152,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,91.935,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
153,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,78.164,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
154,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,96.21,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
155,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,88.875,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
156,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,72.983,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
157,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,97.354,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
158,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,92.063,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
159,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,78.175,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
160,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,12.0,,Live/Dead,CalceinAM,90.617,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
161,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,75.802,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
162,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,48.0,,Live/Dead,CalceinAM,55.556,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
163,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,72.0,,Live/Dead,CalceinAM,34.568,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
164,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,96.0,,Live/Dead,CalceinAM,22.963,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
165,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,12.0,,Live/Dead,CalceinAM,93.223,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
166,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,87.414,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
167,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,48.0,,Live/Dead,CalceinAM,71.369,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
168,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,72.0,,Live/Dead,CalceinAM,54.633,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
169,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,96.0,,Live/Dead,CalceinAM,45.92,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
170,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,12.0,,Live/Dead,CalceinAM,91.111,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
171,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,69.63,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
172,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,48.0,,Live/Dead,CalceinAM,48.519,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
173,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,72.0,,Live/Dead,CalceinAM,22.346,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
174,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,96.0,,Live/Dead,CalceinAM,5.8025,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
175,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,12.0,,Live/Dead,CalceinAM,92.531,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
176,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,82.434,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
177,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,48.0,,Live/Dead,CalceinAM,69.848,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
178,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,72.0,,Live/Dead,CalceinAM,58.091,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
179,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,96.0,,Live/Dead,CalceinAM,34.44,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
180,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,12.0,,Live/Dead,CalceinAM,92.593,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
181,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,83.951,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
182,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,48.0,,Live/Dead,CalceinAM,59.259,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
183,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,72.0,,Live/Dead,CalceinAM,46.914,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
184,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,96.0,,Live/Dead,CalceinAM,32.593,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804
185,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,12.0,,Live/Dead,CalceinAM,94.053,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
186,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,93.776,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
187,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,48.0,,Live/Dead,CalceinAM,77.04,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804
188,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,72.0,,Live/Dead,CalceinAM,63.209,10.1007/s10856-012-4716-1,,,20.0,,MG-63,196.966569
189,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,96.0,,Live/Dead,CalceinAM,56.708,10.1007/s10856-012-4716-1,,,20.0,,MG-63,196.966569
190,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,12.0,,Live/Dead,CalceinAM,90.617,10.1007/s10856-012-4716-1,,,20.0,,HeLa,196.966569
191,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,85.185,10.1007/s10856-012-4716-1,,,20.0,,HeLa,196.966569
192,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,48.0,,Live/Dead,CalceinAM,66.173,10.1007/s10856-012-4716-1,,,20.0,,HeLa,196.966569
193,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,72.0,,Live/Dead,CalceinAM,54.815,10.1007/s10856-012-4716-1,,,20.0,,HeLa,196.966569
194,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,96.0,,Live/Dead,CalceinAM,46.173,10.1007/s10856-012-4716-1,,,20.0,,HeLa,107.8682
195,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,12.0,,Live/Dead,CalceinAM,95.021,10.1007/s10856-012-4716-1,,,20.0,,MG-63,107.8682
196,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,91.425,10.1007/s10856-012-4716-1,,,20.0,,MG-63,107.8682
197,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,48.0,,Live/Dead,CalceinAM,77.87,10.1007/s10856-012-4716-1,,,20.0,,MG-63,107.8682
198,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,72.0,,Live/Dead,CalceinAM,66.667,10.1007/s10856-012-4716-1,,,20.0,,MG-63,107.8682
199,Bi,Sphere,PEG,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,96.0,,Live/Dead,CalceinAM,54.08,10.1007/s10856-012-4716-1,,,20.0,,MG-63,107.8682
200,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Epithelial,Adult,24.0,,MTS,TetrazoliumSalt,28.349,10.1021/nl101140t,,,2.0,24.4,BEC,107.8682
201,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Spindle,Adult,24.0,,MTS,TetrazoliumSalt,54.984,10.1021/nl101140t,,,2.0,24.4,ASM,107.8682
202,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Epithelial,Adult,24.0,,MTS,TetrazoliumSalt,24.611,10.1021/nl101140t,,,2.0,24.4,BEC,107.8682
203,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Spindle,Adult,24.0,,MTS,TetrazoliumSalt,30.218,10.1021/nl101140t,,,2.0,24.4,ASM,107.8682
204,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Epithelial,Adult,24.0,,MTS,TetrazoliumSalt,21.028,10.1021/nl101140t,,,2.0,24.4,BEC,107.8682
205,Au,Sphere,None,Chemical Reduction,Positive,,,15000.0,H,Human,Lung,Spindle,Adult,24.0,,MTS,TetrazoliumSalt,19.938,10.1021/nl101140t,,,2.0,24.4,ASM,107.8682
206,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,5.0,CellTiterBlue,AlamarBlue,88.421,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
207,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,5.0,CellTiterBlue,AlamarBlue,78.421,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
208,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,5.0,CellTiterBlue,AlamarBlue,39.737,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
209,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,10.0,CellTiterBlue,AlamarBlue,68.158,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
210,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,10.0,CellTiterBlue,AlamarBlue,49.737,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
211,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,10.0,CellTiterBlue,AlamarBlue,24.474,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
212,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,25.0,CellTiterBlue,AlamarBlue,33.947,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
213,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,25.0,CellTiterBlue,AlamarBlue,5.5263,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
214,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,25.0,CellTiterBlue,AlamarBlue,4.2105,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
215,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,50.0,CellTiterBlue,AlamarBlue,20.526,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
216,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,50.0,CellTiterBlue,AlamarBlue,0.26316,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
217,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,50.0,CellTiterBlue,AlamarBlue,2.6316,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
218,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,100.0,CellTiterBlue,AlamarBlue,10.789,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
219,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,100.0,CellTiterBlue,AlamarBlue,0.26316,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
220,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,100.0,CellTiterBlue,AlamarBlue,2.3684,10.1007/s00204-012-0840-4,,,20.0,,Caco-2,107.8682
221,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,5.0,CellTiterBlue,AlamarBlue,107.42,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
222,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,5.0,CellTiterBlue,AlamarBlue,98.516,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
223,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,5.0,CellTiterBlue,AlamarBlue,96.142,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
224,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,10.0,CellTiterBlue,AlamarBlue,101.09,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
225,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,10.0,CellTiterBlue,AlamarBlue,90.603,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
226,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,10.0,CellTiterBlue,AlamarBlue,64.491,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
227,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,25.0,CellTiterBlue,AlamarBlue,93.966,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
228,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,25.0,CellTiterBlue,AlamarBlue,80.91,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
229,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,25.0,CellTiterBlue,AlamarBlue,43.323,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,231.53262
230,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,50.0,CellTiterBlue,AlamarBlue,72.601,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
231,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,50.0,CellTiterBlue,AlamarBlue,54.797,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
232,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,50.0,CellTiterBlue,AlamarBlue,26.706,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
233,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,24.0,100.0,CellTiterBlue,AlamarBlue,43.323,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
234,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,30.0,100.0,CellTiterBlue,AlamarBlue,26.706,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
235,Ag,Sphere,CKK,Precipitation,,,,10000.0,H,Human,Colon,Epithelial,Adult,48.0,100.0,CellTiterBlue,AlamarBlue,5.9347,10.1007/s00204-012-0840-4,,,40.0,,Caco-2,107.8682
236,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,10.0,MTT,TetrazoliumSalt,84.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
237,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,25.0,MTT,TetrazoliumSalt,72.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
238,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,50.0,MTT,TetrazoliumSalt,56.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
239,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,10.0,NRU,NeutralRed,87.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
240,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,25.0,NRU,NeutralRed,79.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
241,Fe3O4,Sphere,None,Precipitation,,,,10000.0,H,Human,Lung,Epithelial,Adult,24.0,50.0,NRU,NeutralRed,65.0,10.1016/j.colsurfb.2014.06.064,,,22.0,,A549,107.8682
242,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,1.35,MTS,TetrazoliumSalt,84.91,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,107.8682
243,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,2.7,MTS,TetrazoliumSalt,82.481,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,107.8682
244,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,5.39,MTS,TetrazoliumSalt,77.621,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,107.8682
245,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,13.48,MTS,TetrazoliumSalt,27.621,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,107.8682
246,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,48.0,1.35,MTS,TetrazoliumSalt,86.189,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,79.86581
247,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,48.0,2.7,MTS,TetrazoliumSalt,85.55,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,79.86581
248,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,48.0,5.39,MTS,TetrazoliumSalt,84.655,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,79.86581
249,Ag,Sphere,None,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,48.0,13.48,MTS,TetrazoliumSalt,8.0563,10.1007/s11051-014-2726-2,,,17.0,-23.1,KEC,79.86581
250,Ag,Sphere,PVP,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,1.35,MTS,TetrazoliumSalt,102.89,10.1007/s11051-014-2726-2,,,17.0,-18.4,KEC,79.86581
251,Ag,Sphere,PVP,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,2.7,MTS,TetrazoliumSalt,95.921,10.1007/s11051-014-2726-2,,,17.0,-18.4,KEC,79.86581
252,Ag,Sphere,PVP,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,5.39,MTS,TetrazoliumSalt,75.395,10.1007/s11051-014-2726-2,,,17.0,-18.4,KEC,79.86581
253,Ag,Sphere,PVP,Chemical Reduction,Negative,,,20000.0,H,Human,Skin,Epithelial,Adult,24.0,13.48,MTS,TetrazoliumSalt,17.895,10.1007/s11051-014-2726-2,,,17.0,-18.4,KEC,79.86581
